Eigenvalues
24.242735917515613
17.89405084411516
12.202390304584886
10.369485869813145
7.969769752505502
6.948003510053807
5.1789939391656254
4.002366760885126
3.520520060052571
3.0355566292903027
2.936799498082509
2.650830362184454
2.5445257123605463
2.4205782675216194
2.3069957953802
2.242165903797998
2.181035842597325
2.103060147724402
1.9918013488031843
1.9167589281349975
1.8066562670874209
1.7734115563869186
1.762889522902953
1.7001043884515452
1.687733593940892
1.6216087837419584
1.603159217256891
1.5896985862405202
1.5727603604040485
1.5160635491222718
1.4801754699636105
1.4726076952836944
1.466123041603198
1.433072218794893
1.4090818711406758
1.4030765252583415
1.3585636229733657
1.3288306000887666
1.3035670060332536
1.288453648498842
1.2656440123672554
1.2608049281173437
1.2476922822826075
1.2264991298220196
1.2166545440185512
1.200567654814451
1.1927996434508867
1.1707970920051345
1.158339400218821
1.1264634550834896
1.1250861566815398
1.1098909580644274
1.0985707143610441
1.0686627919882639
1.0565336052920984
1.0466063931130425
1.0340605835852656
1.033360089489581
1.0216679227242131
1.0004324059995742
0.9861702906676577
0.9664761364991609
0.9570733963911168
0.9337247773263447
0.9158805675325733
0.9109904579060154
0.9030971313207493
0.8996383552895614
0.8956300577626991
0.8703255336084286
0.8682709531795573
0.8605303995117116
0.8450851471377253
0.8368831651119721
0.82303217014956
0.807958978459989
0.7981007529175616
0.7874951754797304
0.7861478953401538
0.7687667285516832
0.7618715808806761
0.7471445796229694
0.7382099545895017
0.7316430722627438
0.7264718557721169
0.7167696421410107
0.7123940584059792
0.6920179456321466
0.687866262907241
0.680737669732275
0.673585414455579
0.6641001234624494
0.6566382167282749
0.655705787802035
0.6459659834708955
0.6359848563178538
0.6225274871896992
0.6192730736811107
0.6115736551468577
0.6085984360344462
0.5974420498763848
0.5855536381816625
0.5784786047827712
0.5712194074031375
0.5600135425340538
0.5546388810392081
0.5514643176279166
0.547063965689403
0.538507861123342
0.5324673416058993
0.5276538814091676
0.5189290604614897
0.5149106523070477
0.5065463618803955
0.5040077967017794
0.5003187751317074
0.4948231916809173
0.48695914040305904
0.4847687374004007
0.4689087658468954
0.4652590396599435
0.4588706239060333
0.4540701908148731
0.44851113931843595
0.44546238397495896
0.4384592212626275
0.4342457771855973
0.4194967004849541
0.4149987725350671
0.4133517813378357
0.40827419550846056
0.4072037383760377
0.39661071822529986
0.394220916520078
0.38591746966182827
0.3832170563547617
0.3759998955451558
0.37234968039059646
0.36677261665515376
0.3661062457827133
0.35778116470688737
0.3552592593297723
0.3482514582535935
0.34217991078507554
0.3380344372988532
0.33534798779561426
0.33452991341010385
0.32625867475128284
0.32009786612324503
0.3163008314383897
0.31252730412753843
0.310144837920695
0.3055220362636675
0.300720928195176
0.29582080722413984
0.2913481629831742
0.2889034058713274
0.28371106326260875
0.2812008414453254
0.2795126363996151
0.2771811247675378
0.2720898366174635
0.26992644965826823
0.2669867830517329
0.2601081372680486
0.2564923105126519
0.25351466534441564
0.2508759777416639
0.2443072780252579
0.24274796975520474
0.23782515048535705
0.23535785433103887
0.23159915179862334
0.22782883894931974
0.22466888194384613
0.21966279274490216
0.21771377815202853
0.21355000354931955
0.21092935835099993
0.20737874746285154
0.2015997447762308
0.19516791971647676
0.1935710637336201
0.19130486121817364
0.18741767456143096
0.1840679525941183
0.18099533793397662
0.17907597023766578
0.17337437739382802
0.1702130759690098
0.16804849191972254
0.1659210417168093
0.16338979870313847
0.16122542970308898
0.1599810117398379
0.15520608841409564
0.15157868684826162
0.1478635709683849
0.14591108573186673
0.14379680405020895
0.1428050943855607
0.13788834906547362
0.13323790492867058
0.13193479571802968
0.12854475543832838
0.1256575980299084
0.1236519655350411
0.11981449243841859
0.11686184589941301
0.11550404839118086
0.11368295481553176
0.11020167360359232
0.10978454494392602
0.10642848337281957
0.10338591860280998
0.10253322492567496
0.1011239687280755
0.0988503386837275
0.09253160634676078
0.09212438418208013
0.08861294414174119
0.08697536438628407
0.08401142103503395
0.08291938651037266
0.08124010910846119
0.07859396394831986
0.07414654370736572
0.07363202549952724
0.07272519901177221
0.06919167566126963
0.06762006001312026
0.0644886596622977
0.06046933694570874
0.0600826560503974
0.05792214596973694
0.05713895536658995
0.051788640955648155
0.04891407063107751
0.04718222236120374
0.040259518782941914
