,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15,Factor16,Factor17,Factor18,Factor19,Factor20,Factor21,Factor22,Factor23,Factor24
25　 何かを深く調べて探求することはないだろう。,-0.044084403869622986,0.024718200639872418,0.019503367973921642,0.24714276135406668,0.16197443854997123,0.23401975830888044,0.039168575517888014,0.05094128902388477,0.02714980724962717,-0.035307923805362434,-0.02891881782215326,0.1321642382152542,0.055831111237091474,-0.2928805753969284,-0.041741009281294164,0.10075986824292066,0.15526269181222394,0.057350166383379426,0.007988163192106795,0.021627862271318264,0.0016091610488302857,0.0904669222438752,0.25022568459544636,0.10810299946745537
26　 始めた仕事にすぐ興味を失う。,0.13558643003887613,0.1283143240959887,0.03264593936840316,0.07043077091352865,0.07475500249217958,0.0525744071600532,0.23307768159625752,0.2796155232764247,0.01701406251674805,0.09700706026052142,0.07059996802107336,0.072645451104403,-0.010524306360958116,-0.08404964520253669,0.1625926575499902,0.3845979267498422,0.008614450957073288,0.05064724949130509,-0.07061070943432218,0.04255847205243411,-0.07923087584813317,0.014545324851518854,0.12291346381426405,0.05315539432096505
27　 人の欠点を指摘する。,0.4954741530589517,-0.03435694559636813,0.07809182644605905,-0.08024754131902236,-0.1123792711821756,-0.04217679763444424,0.02134823915056514,0.1779400379716052,0.0175980998050911,0.04263249208961773,0.03803101812098559,0.08515759024278327,-0.06097714641902234,-0.06828218916409297,-0.10823545310005997,0.1212429813842176,0.1923195782455,-0.047954617137922914,0.014564144049396042,0.01836391028489719,0.06010943390128411,-0.05994867900353726,0.03293709614349505,-0.19237673599959731
28　 あまり話すことがない。,-0.056771866352102573,0.7342344089010338,0.007640409957088881,0.08055296136458139,0.004302608444408228,0.06602614188477353,0.10380336883293168,0.06703538848202123,-0.06356461397769148,0.027068794284647448,0.013446803993257365,-0.0028288856648633555,0.05264344498032424,-0.06612651974195996,0.02465043402843015,0.06158881761510944,0.10727419569529097,-0.0743988464010844,0.0044741653997814775,0.06011746027337956,-0.09103795485316094,0.042486036593903584,0.08546289526429264,0.01713135718332182
29　 すでに起こったことについては心配しない。,-0.14127125066302765,-0.02536366137575855,0.536627150102044,-0.08257930286740142,0.0895644187505746,-0.027056160652051995,0.16004639923160302,0.04495405520565686,0.025086691566141052,0.045298763632678804,0.0043748870896346825,0.02715772968210748,0.04823577138488401,0.009249997721560052,0.041330751188872396,0.025664833673331076,0.014959841927600078,-0.06240789478225987,-0.061994395276825535,0.0772135895992479,-0.11461567006963738,-0.06396617317792622,0.04325205084975282,0.01736773408806531
30　 誰かをつい利用してしまっても、後悔しないだろう。,0.0472564412114201,-0.03935685169071808,0.3286026151035691,-0.06087376787690775,0.10281032457791925,-0.04920780711816965,-0.009426576872103267,0.13418933850551956,0.1863688861622691,0.2299516061742206,0.05451156170502803,0.17861467685093863,-0.026130279045384317,0.04186760817782939,0.09605469732349237,0.09636063863950924,0.11292991073656529,0.044917790678011923,0.07718599033902378,0.14895876092233307,-0.0014477213988296994,-0.0039092698639412,-0.007070566530088845,-0.07990847570363759
31　 政治の議論を面白いと感じる。,0.08987647554098037,-0.0008159473449462399,-0.09539167068776562,0.06478111120046948,0.0990399315344194,0.494739502272575,0.07559467245440464,-0.13725733308125876,-0.07398590460618883,-0.1331214039668388,0.0784417238084614,-0.04627921564053197,0.14136982985730306,0.028353802508976296,0.05518877622127323,-0.047529367991881094,-0.1199866515689566,0.1038699078935461,-0.05058457697550284,-0.14773655774285324,0.03403681432591689,0.015974058177280474,-0.10394125920172355,0.11343304139874454
32　 仕事をうまくやり遂げるように心がけている。,-0.027992652618749142,0.11981291000638333,0.0828500956897298,0.07562787179435544,0.3545247147858697,0.039625119167385994,-0.0890698481124289,0.23962040873453805,-0.12478093024625618,-0.00196489348978147,-0.0070467528927821875,0.12654210359779192,-0.006720809599374786,-0.21626666043067988,0.11527139754599301,0.2917940451863898,-0.019418825589388816,-0.02006602772571112,-0.05306346991857494,0.22287457402197852,0.07548677131795915,0.16705001740592468,0.03972319211285141,0.11765109469357371
33　 相手が期待に応えてくれないとき、イライラして怒ることがある。,0.6136521038346494,-0.029458131524369765,-0.14938764663373047,-0.01778866366679097,-0.11430591082613904,-0.012028265178058573,0.012264084456452612,0.046939328188178975,0.04827338048509577,0.06420420189831683,-0.025381287236643617,-0.035373257255505226,0.01709321684579848,-0.04838970486875441,-0.013093794623647993,0.03138599439773302,-0.036420178917304535,-0.04379818022606236,0.04876055409905417,-0.15687649262187667,-0.05493750070471952,-0.05194771251978094,0.030379394374422827,-0.07015221210090287
34　 強い個性を持っている。,-0.1856897932237882,0.11779966329070905,0.009491499309735385,0.41297969619025243,0.18643189700083107,0.08602857339541498,-0.14549574562334316,-0.1772515839568784,0.024974254781923416,-0.03655468378478088,-0.020465727551715236,0.004489124567999984,0.17126908114561687,-0.018315907676307128,-0.24405476729191572,0.08021098850348787,-0.020342181417597128,0.18826722342479946,0.017876007823204386,-0.030984825378149432,0.012435438558884838,-0.05594060751318675,-0.055725950401806876,0.15036416576353448
35　 簡単にパニックになる。,-0.17123629101930843,-0.16325071433011332,0.5051589295878334,-0.043573523124455546,0.04991273284101933,0.011379675777220023,-0.1351521960780111,-0.2067372185668614,-0.030912011585454546,-0.10548480810332911,-0.06806735744952189,0.014232017462186481,0.059298536719098446,0.1614140049805628,-0.05335534565671029,-0.07953948536194114,-0.1950767583975183,-0.057293046660877284,0.04838654607217307,-0.04708925493571647,-0.15070462456461048,-0.053424171835484334,-0.2049266268070883,0.036874655226823316
36　 ルールに従うように心がけている。,0.006507257133651199,-0.08560819755026484,0.19617686301307707,-0.20561689379365,0.21098699046736963,-0.009457421028072576,0.024865461726005393,0.3396279899337002,0.0014448666776199592,-0.06431716498169611,0.06355420578601859,0.17767205664186078,-0.11303859158262548,0.03576873541616088,0.07031161589136695,0.09550523003958171,-0.105241893627507,-0.027935043093828063,0.034537266384010244,0.16894512207199655,0.02185514709736656,0.14962540232049557,-0.04971014143694802,-0.004684240042388232
37　 ダンスのパフォーマンスを観るのを楽しめない。,0.09756134818529683,0.06455604629469541,0.14286212424320385,-0.047726763593709254,-0.08244062150263065,0.1353200032038198,0.04985295439382896,0.17173071320674124,-0.03422366009437335,-0.18798521902351537,-0.04461085000611545,0.1885676479866329,0.08720907792638893,-0.06982067466891263,0.017540673998200248,0.11195783818617988,0.12898230454387088,-0.033180629067359274,-0.031935741642423104,0.009310222766492926,-0.017668313993172195,-0.03484958498037935,0.04486546083793779,-0.06726536535795712
38　 乱雑な状態が気にならない。,-0.03630295953568029,0.04984682450142927,0.12664467358129455,0.0017369764091831191,0.06383988974663,-0.040962827473561066,0.11002353646281533,0.07841134177841878,0.039573383794103634,-0.017775617863965955,0.13717225101152505,-0.046583184683352166,-0.06504344951187079,-0.06394722127871451,0.03966004186704909,0.1149485044961767,0.01918658541575385,-0.06412573595680944,-0.02178568571672048,-0.07283162105274943,-0.21212435451602055,0.022846678136736385,0.0900722232539604,-0.03888932047206233
39　 ほとんどの人が信頼できないと感じる。,0.17920091383769352,0.2687539734147198,-0.09114287218789928,-0.13519518527131746,-0.11760334691517126,0.031092142767150773,0.07058238645518161,0.12221419502205613,0.10057695887084074,-0.006559520654840227,-0.010635595659156305,0.03536294887121531,0.012400460402491407,0.07211716309772702,0.5286997118403938,0.09846886088526205,0.04606131788586321,0.014251020962608826,0.15390270709784318,0.037673061439739884,-0.001457992139769187,0.007621216018192697,0.0411169976374646,-0.047022467170085645
40　 小さな声で話す。,-0.03935689375828808,0.5353534319322822,-0.0735132401022799,0.01955091969678068,-0.046539584938607374,-0.058996301597699356,-0.05963652634251807,0.0991328666385057,0.030476126044731423,-0.0008431389726574618,-0.02366174027117793,0.04992700036477335,0.12277327864463451,-0.1643686141274398,0.006618319541063919,0.08159801756399393,-0.0011608632576127595,-0.07876677060467607,-0.04953000103236992,0.15641393452320457,-0.03438202443112981,-0.07649327917511518,0.11928967347817881,0.011492311414225511
41　 リスクを負うことに抵抗がない。,-0.03994109611607244,-0.12194957734156031,0.33896274172980484,-0.12870854937170292,-0.05137920973749589,-0.19349553688396434,0.09279425004936992,0.2662495349927722,0.04462275281639328,-0.02356445281494092,-0.020685723848611826,0.11500458628295501,-0.1001211236309962,0.009047808464497514,0.08886105629330379,-0.0471203319654161,-0.07150308587798165,-0.17269734688433327,-0.12496781978369412,0.17726380893693836,-0.15960382432787978,-0.0902455249230882,0.1042995553751654,-0.07086938608104956
42　 相手が自分を大切に思えるように、私は相手に言いなりになる。,0.031791555056552956,0.0653765499298766,0.0043425820400544955,0.10497306453773773,-0.025041950857464287,0.062076633942758544,0.08813060925630377,0.1845378255813737,0.27559983190402465,-0.033286591288874685,-0.05208677041990534,0.09755628304840577,-0.06313512920098745,-0.4509000382959734,-0.031598130634885604,0.11859381324785351,0.07603218029764111,-0.15392657515548172,-0.04602811650523578,0.01776866789539796,0.07125066870482728,-0.0339113068360685,0.14245597598079135,0.10514034961946916
43　 古典文学の名作を読んだ経験がある。,-0.01286100646316715,0.03619054248101115,-0.110766551945606,0.1046322751569383,-0.04761905413870482,0.6107108111071736,-0.0329057802205781,-0.10102929349257868,-0.07642831683949107,-0.01212206277362876,0.044252774613141775,-0.027998252079809154,-0.10152616047197367,0.06718716459780529,-0.018297798965576137,0.04097583336894462,-0.13324141556774222,-0.008652009750897041,-0.05343372958765235,0.02188277883839597,0.023468349277404734,0.05441460864526759,-0.009841908147708118,-0.05392162849742416
44　 すべてが「完璧」であることを望む。,-0.1885789320272338,0.008212101766595615,0.05675125989211801,-0.007993567985738304,0.5948477249666418,0.035570249029174245,-0.0199479513910803,-0.1646786349780849,-0.010135700110880254,-0.13583481122890725,0.031906398627770394,-0.047313364786240306,0.021485576254674406,2.372963196714499e-05,-0.08548759630863047,-0.09250200393011392,-0.0015696084486281651,0.15156595697850425,-0.08700915049145708,0.027828087697653256,0.013058810696377182,-0.07791039540297703,-0.018132851914836583,-0.10839031237183214
45　 他人を許すのが難しい。,0.46761143194775456,0.17842266719836378,-0.09378083441881667,-0.02620491830352248,-0.10935638193248695,0.0009275395518588993,-0.05683165063168191,0.09515403719259165,-0.019090997570357326,0.14572027373122995,0.11273147259615868,-0.005306840883197936,-0.04967798534614975,0.002445158569021424,0.20878343335334018,0.04594884637564588,0.15934352039366448,-0.017063460973523435,0.2630898278574939,-0.030943157691391766,-0.024608604543990192,0.07036162988443896,0.17360779083985034,-0.021570383732243473
46　 勢いよく、賑やかに笑う。,-0.09041749658999852,0.6206321545515694,0.11562837355101843,0.035551710413183626,-0.04359177431175212,-0.020448916287816532,-0.12088453638458733,0.0014449922462931506,-0.055412648579273194,0.03724846453489872,0.0191166401384044,0.05019830966937657,-0.037560238200775975,-0.051862432123382915,-0.06131872554475897,0.011226219712320653,-0.04510221875692463,0.16618832422167115,0.01120185222081936,0.0674334345677231,0.05661338334066095,0.06292041294886001,-0.05611391253366542,0.0432538459296204
47　 スカイダイビングをすることは絶対にない。,-0.06208472507320958,-0.24721540297233113,0.09386899483760416,-0.04828658705039396,-0.03978435405321686,-0.1308717146397985,0.17483740729308492,0.11033216023321026,0.12487545355609168,0.011390317996170855,-0.0895112775249364,0.06244810795948682,-0.03159215635690274,0.14099906864942516,-0.014965893067750494,-0.00178977646567354,-0.17275463381088912,-0.08404142228062896,-0.035208214007557324,0.22810616603961326,-0.004050321159769431,-0.043808683135688385,-0.09063206662577282,-0.06275403904350851
48　 気分次第で忠誠心を変えることがある。,0.27059425453094627,0.056521395834727345,-0.0778290140818199,-0.033449050373080665,0.05387567972816641,0.06903723181694216,0.2119098135338835,0.010758177627664204,0.2411502606853942,0.0657435851223647,0.034923797762742056,0.029902476251669863,0.09524866581843758,-0.03894206446233189,0.05774895681562582,0.034897232850227056,0.04041877979099337,0.02362889180723266,-0.004699751793655251,0.031102669394661435,-0.18869534174495362,-0.02468624050796345,-0.06913637319423907,0.05909105448486587
1　 普通の人と見なされるのが好きだ。,-0.022129216406711387,0.06745866571897344,-0.010487898228027306,0.37678217575395756,-0.009192699418817037,0.15442608158222332,-0.029841193050133333,-0.1201816664025312,0.07952446377907682,-0.09737013904034043,-0.06513450346972197,-0.0973518850226118,0.32919885920488157,-0.1551332297140323,0.08966684667403359,0.09150504515341243,0.2689076181667656,0.043060321647651036,-0.04797934380339298,-0.07378616876941674,0.048131478991862736,-0.0950914162071422,0.018388594664016905,0.11924485813346102
2　 自分が何をしているのか分からないことがある。,0.14034266879926702,0.11710256352161967,-0.2655874912325805,-0.007873154121626588,0.0748090242554993,0.02286758193568992,0.43361499655043806,0.0003843115212420961,0.11495153181887928,-0.0335769987917425,0.08929397983301159,0.09002703021793428,0.0007990947986481804,-0.14434727440020928,0.16741508086373674,0.15540610338198946,0.00465798137155159,-0.03828793285971072,-0.03244349286469098,0.08049274967509634,0.08081138730251523,-0.041854487750815704,0.01952062048223538,0.012612335469143579
3　 自分は他の人より短気な方だと思う。,0.7490432136122257,0.0091245557675397,-0.024120935284252423,0.03061283441482164,-0.04866773115464637,-0.015466995941086251,0.1381263549220887,-0.002870929403237633,0.011782736358649706,0.011080886347208949,0.04841799837900227,-0.07364874173992504,0.0061895162975637045,-0.08277552361425533,0.07943921365465748,-0.057399309715696255,0.017081623813059017,0.04587282111301899,-0.10234136735247094,0.03333543538845905,0.008186267068035564,0.11030274599154223,0.044382908088856775,-0.021245178597457896
4　 疲れやすい。,0.263771288643061,0.19735926436579154,-0.38380673814835736,0.04955446194507739,-0.02352751037745003,0.04127105556634157,0.13364705855187808,-0.20342749395756413,-0.05583180263781629,0.0723692103713565,0.017475146142923524,-0.1248192707427819,0.05586492642720249,0.002851478557057448,0.22418854983691056,0.07314120798566989,0.037143943211597606,0.24231786590035517,-0.07768773394884682,-0.02288742008792526,-0.0999320513104906,-0.06570925458005945,0.01652882854497924,-0.06329639483572044
5　 感情的になる人の気持ちが分からない。,-0.41305370514226525,0.14054013134070067,0.20019177071701102,0.035268718099564354,-0.06373981060191428,0.051867887305958454,-0.0368632702376497,0.10611896480991272,-0.01631914890424989,0.03364428869595156,-0.019511641655469102,0.13074936711931176,-0.034276324304035356,-0.0870391950068269,0.09612099706721781,-0.03144830042887574,0.28561369438259787,-0.009431987753252748,0.12350041792336386,-0.15110634082039748,-0.00505267948305026,-0.07661635416150532,0.06773487839868211,0.08278455401905169
6　 チャンスがあれば自慢する傾向がある。,0.3427407267614705,-0.09716553118339182,0.010787268175994395,-0.10524793650441365,-0.0525031175487139,0.026571533004838166,0.06344999752636994,0.07166767469585295,0.262067218102664,0.21488325997474853,0.07128318194575688,-0.02146597569150354,-0.17681762607533774,-0.052795394701736276,-0.12089275031265309,0.1380162291128888,0.23037515524755794,-0.08778568976410143,0.009551226824319446,-0.004279222098544216,-0.04358322434235461,-0.021283365269916952,-0.10047405969967094,-0.1111418224225242
7　 権威に反抗する。,-0.07179102305936855,-0.03681768340496569,-0.1965407283199703,0.15924474050954396,0.10776042856032045,0.1851243527686012,-0.035071567244962513,-0.1632864380498518,0.09297045219927502,-0.08886155449631114,-0.03040723923483278,0.06865225013139306,0.13985767512938407,-0.0006290823541947673,-0.049206827260875684,-0.007382210388292254,-0.013506362300508227,0.04365205288807903,0.031025437410271507,-0.030840254476324463,0.02294801360897139,-0.08247906968166123,0.022819399514262418,0.43285950145370045
8　 事前に考えずに物事に飛び込むことがある。,0.11919156155541584,-0.05439079215057705,-0.009597552379132658,-0.05486122863114833,0.01729009785334571,-0.024147010909631013,0.6504484359045862,0.029124603377935217,0.08160855677164403,0.07799495337695181,0.09160994453447115,-0.03605625865468087,-0.05643432817791721,-0.04968813930255738,0.0024800016440030426,-0.010584424315413614,0.0631751096709191,-0.056308379781807465,-0.05355630193565829,0.0712432318520512,0.012400353975014693,0.05606019158147547,-0.0220544119275966,-0.04259332409394181
9　 めったにイライラしない。,0.7161975936808153,0.04188036235303948,-0.21491242591544021,0.05279201822300138,0.05639234052495094,0.05476994924474085,0.0408470243393859,-0.06345976594552968,-0.03754509709962925,0.022749398359559,0.0203175602091176,-0.06990653171931568,0.01845457362139234,0.05511897203172379,-0.0032509138873104667,-0.027026565788763078,-0.13654055263437595,0.08284421916336188,-0.05848514002691232,-0.030079607664473085,0.03522203984624016,-0.03882051493744834,-0.06473557409491722,0.10113390022890706
10　 笑顔でいることが多い。,0.17941026199699833,0.6139884424202654,0.04540930075838793,0.14034160376752147,0.018955085623708703,-0.0069024558625677525,-0.03526018164063016,0.05505797907200607,-0.13833492167456155,0.11753058336426503,0.10924371641234128,0.1265607531081763,-0.0558405966791123,0.024536696079010614,-0.026076207875706654,0.02193075839472794,-0.04103564767352414,0.1529800230919971,0.12666379587898927,0.054971383838625494,0.05364257181348578,0.018530462252625324,-0.062023659656714705,-0.05862079541229009
11　 他人の必要としていることに対して敏感に反応する。,-0.09235362302078327,0.1839761543691981,0.1601479494016632,0.06623982928321548,0.20615507003723207,0.008985091517820858,-0.08065870718727357,0.15014208713888058,-0.190260729651691,-0.04965006911398715,-0.041256494146050045,0.20561398178018792,0.011319581840514906,-0.005940051703568723,-0.13698912854495177,0.18810597200713486,0.15152673065201383,0.11757147765600896,0.07888653223796838,0.051330806104430006,0.14217133675912355,0.09477589104732702,-0.009043781483175606,0.17203398670875966
12　 自分を平均的な人間だと思っている。,0.1388800383922172,0.12085791958721562,0.04089250689938886,-0.16978158459602494,-0.1250661102083865,-0.054376640259411545,0.06535314474865384,0.14909325025614437,-0.02936660467026795,0.14422392105481313,0.1619810959082122,0.05584269990988089,-0.2984052628369103,0.08306026672818562,0.06917055114016389,-0.045650559203064066,-0.02166205917550215,0.09921564834699545,0.021898024487823454,-0.05895699464551266,0.19104087935009315,0.22090887753982807,-0.04435767299288188,0.018344323601630574
13　 他人の反応を予想するのに苦労する。,0.08838545816626717,0.13180936734814297,-0.09880641276020581,0.12575720787196773,-0.02606139657178956,0.023931597029878564,0.11402520521813962,0.013604589782865542,-0.026607301000830384,-0.0018686941270990185,0.032664930427036575,0.15263301603269153,0.01431091261870538,-0.24131773496616502,0.08202821354042286,-0.0019853301180509323,0.3165239336892783,-0.058691729503911376,0.06230487325893622,-0.03442220538657207,-0.05871168474648062,0.18356067899468284,0.01971351993342814,-0.07372100009133678
14　 細かいところにあまり気を使わない。,-0.056193522278104695,0.019097571609406006,0.11278839631859855,-0.0031490628643660494,0.43884169405801693,-0.03737198612799236,0.29161022231636935,0.014604511788905625,0.13192667058678362,-0.04937651613339563,0.16453112601330347,0.09485515635666993,0.03207888490175284,-0.08576977335063841,-0.060188490411000994,0.041973528577891446,0.2676433014379673,-0.13209438647246302,-0.022002846106498428,-0.1247886473740042,-0.08801637293296286,0.01908528435286483,-0.015630583786111048,0.09930349164230286
15　 自分の要求が多く、満足しにくい。,0.3868759928249547,0.1416229314655148,-0.12977882629024137,-0.06710470035715327,-0.2383161623780728,-0.05379602482205838,0.16210507354186746,0.11739690695015094,0.04740597143175673,0.22577448840087874,0.033748141825843736,-0.04832384736875159,-0.03797687093124499,-0.01718005757996537,0.19325789386297165,0.025570512872321476,-0.019653751074996235,0.09015960781096366,-0.030650831162022642,0.0740412062670088,-0.07898403853850378,0.07969477777845944,-0.0424944203064914,-0.03670661918667852
16　 人に心を開くのが難しい。,0.11383325530575521,0.49313752880571354,-0.1577134322115629,0.00020778046831257193,-0.07863685626296811,-0.09319434675705207,0.07709606012323406,-0.011241776943906124,0.06975456439691104,-0.06321186102372565,-0.012201078101731041,0.014347890929793225,-0.008605896465459355,0.04527962611410903,0.35903472057586694,0.04337730484339959,0.07030001819208778,-0.012746373889759804,-0.013221379635913409,-0.1005473562097264,-0.08761877000796864,0.04814476544032342,-0.055092599251994646,0.04396912426926394
17　 誰かと一緒にいないと落ち着かない。,0.015360225000976745,0.12445390665087458,0.08992194671662558,-0.06535533821889661,0.005353230632486111,-0.1299407843327273,-0.03312105667950963,-0.0819718677994873,-0.03531491033478324,-0.02886671726353042,-0.057714093214029524,-0.03406815793167351,0.03322853498034629,0.5514922561370749,0.04470162796057393,-0.0012245682322835935,-0.0757272887171197,0.04393832136354773,0.009331312135696261,-0.04909711684957184,-0.042451095057647575,-0.014771576662236557,-0.0745163039118008,-0.004639494049702947
18　 高級レストランで食事をするのが好きだ。,-0.0255763106375313,-0.1425366561789117,0.09219120500301357,-0.0330041778552781,0.02721752050508976,-0.09659868768494223,-0.05967938995091612,-0.03846198842404597,0.08615154153870375,0.4874480594178091,-0.027023414347481046,-0.028883660536568708,-0.010197775157133108,0.016635544594518503,-0.007220967989828866,0.039795972183453765,0.044982835453711,-0.07108842636219852,-0.12449894096443695,0.016147961356767226,-0.03413424452519511,0.0510113717904192,0.1535521119050929,-0.04166435721824365
19　 アイデアに満ちている。,0.08370880425305983,0.16805999499060917,-0.14204571539640032,0.7274397989340774,0.1262216157817719,0.22923588826753358,-0.0018655517873742795,-0.08449740973505777,-0.041278812089038545,-0.03833884942327175,0.007710521684526151,-0.03556722056456959,0.05407145011641496,-0.023347373810768696,-0.0047238970653228395,0.0059276901166247335,-0.0850241809675829,-0.0500419757203211,0.018037176970915714,-0.030039238939559024,0.026585296898118543,-0.02822004551152021,-0.04497999119518367,-0.04687426973723542
20　 すべての細部にまで気を配りたい。,0.012544389296974913,0.007477942856492165,-0.03629414382828395,0.19413497090782506,0.612478990402017,0.058097530682579245,0.10235623454833379,0.012027782486262047,-0.055142559389236595,-0.0575938285083144,0.052899832021353885,0.0026546784246380185,0.009413184333118474,0.03773326853439787,0.025076442027636064,0.03111053836956522,0.12079372725816914,-0.09506720951640861,-0.02833043365710624,-0.027013450076340588,0.02067114079315358,-0.009287675694730487,-0.03937738998730622,0.06225698332275929
21　 批判されると感情的に反応する。,0.530969290911162,-0.0033529921311605715,-0.2635610711871301,-0.034281381499871866,-0.05925733571354461,0.020566869551053038,0.1303442353441407,0.09887026281909413,0.04855112711278476,0.03432203720176982,0.06343307412986729,-0.13311248153995697,-0.05934410762394557,-0.11484858571646127,-0.06028332346622098,0.07560846173618699,-0.03445116452051324,-0.020905441166748414,0.07641145265566644,-0.08116680159314807,-0.15170847191447137,-0.008642632786594218,0.15810056014016882,-0.006039206133167348
22　 友達を作るのが得意だ。,0.14796033242194592,0.6716963258946487,-0.10370701178813437,0.09756852859948474,0.14253737470339276,-0.023852073000102638,0.007296207992778953,-0.0701427609710076,-0.0664062792034226,-0.0819294398162615,0.05941925317728037,-0.07705776929515291,0.06291767756568488,0.03202285782643763,0.02870223775184873,-0.0543025888575942,-0.0010333189838678313,-0.012102026639161283,-0.0160674579701508,-0.061139041004262096,-0.028902006596016883,0.19660827040889642,-0.09434895695034844,-0.002659427483287234
23　 誰かに守られたいと感じる。,-0.1487904623064197,0.002681315376512393,0.397634806054315,-0.04257367875480051,-0.04041709149881295,-0.05727414286504789,-0.056707330748279564,0.05043565299856194,-0.1474595567939646,-0.2162638253798547,-0.027263104707604423,0.12796309315376048,-0.07463238160579919,0.426713458193947,-0.030923210835384782,-0.05165222566152747,0.023783470044123425,-0.04669087586061416,-0.12620027221655414,0.15857456318547394,-0.0026016970116934735,0.09046906343700148,0.028600670235063075,0.04424517134292181
24　 権力を強く求めている。,0.09921758558462801,-0.02194738466655842,0.052194653210001565,-0.14789788754574673,-0.1791213909903271,-0.10514159507183923,0.0483653134817266,0.314534561788759,0.21384378504324564,0.5399510321608129,0.028605045647834757,0.051161036276610276,-0.16984743740782426,-0.08029773021948713,-0.05535988975486031,-0.006698516356507878,0.05045959376343313,0.036536059073341266,0.038378698656027554,0.05447549148801286,0.07697674800130164,0.032403615150151346,0.006254293056164049,0.001270910245314837
25　 政治的・社会的な問題についてあまり興味がない。,0.11293617411800276,0.03596156523146973,0.009933869298995824,0.08560420647074363,0.08156375463553599,0.5129309048839875,0.10415219157151019,-0.030423997876811045,0.02014747072491589,-0.14973428998574936,0.11781057548050601,0.025913142733690307,0.12511320594953132,-0.031964363199098775,0.10452975709702593,-0.020123755232890596,0.005174410950604414,-0.08775662738317669,-0.02615809830306113,-0.05319798846871006,-0.016824465487890284,-0.09091893691658526,0.044997523115320535,0.13754211937625896
26　 何もせずにぶらぶらしていることが多い。,-0.010823385676942797,0.11284069708079464,-0.02049259156109299,0.102873687839966,0.09256034299485391,0.0837970633334438,0.29863111516569857,0.013663672432663258,0.02535307943067222,0.08105039268404327,0.12944543675018103,-0.0011838166610935157,0.08437234237586756,-0.07659276174142206,0.1366369370522226,0.19789913021182035,0.06945843031282457,0.10026180904522956,-0.09766865622917346,0.08602726317360133,-0.08522052208301556,-0.0042949046042785885,0.08756555337615482,-0.004876171695121768
27　 毒舌になることがある。,0.4729208861609853,-0.03838681606840083,-0.05047278787483353,-0.0948817414716083,-0.025144416980232422,-0.1173222785789986,0.2021089618879713,0.005338337282053357,0.06140655592776646,0.06548640456656564,0.13000565039262912,-0.029847466950543876,0.03404596010931307,0.16186020382341854,0.1156850678800362,-0.009808066463887747,-0.05602054321231445,-0.023643929431058423,-0.03615558557094338,-0.11250768045649713,-0.02642375065102354,0.012263951090027671,-0.04108216032305314,-0.11238714701060774
28　 注目されるのが苦手だ。,0.0756930792573202,0.39464018327344824,-0.14087715479568072,0.1493920425986915,-0.07189843085131208,0.12216227010442032,-0.0009780653685432304,-0.05779011362631717,-0.08252879586013152,-0.222178294974719,0.08450271917167398,-0.024088957136987884,0.5203560958241671,0.04588542530265072,0.14739118678453525,0.020049347153209596,-0.03477482260138584,-0.10137110329189077,-0.031149626012253222,-0.11062746896865765,0.02803537579559342,-0.05275892885676076,0.028707024363295943,0.02538646544420215
29　 プレッシャーがかかっても冷静でいられる。,-0.1640692071964561,-0.21053250245829136,0.4908433949372377,-0.1351553655445382,-0.11758688913896684,-0.17180207436018688,-0.1250157678113416,0.1415097973639636,0.02551039206486586,-0.019544563269149103,-0.1472512483002803,0.058239831409627234,-0.1664334928100053,0.03225237713151603,0.050400202144634816,0.015384719828423182,0.016136538892109396,-0.035517162602413076,-0.00907117607174134,0.013457467322466552,-0.095361001962374,-0.06504660339584138,0.06091763130833282,0.03255225630710076
30　 今までの人生で仲のいい友人を裏切ったことがある。,0.17395823799774962,0.11089608092910233,0.01482766617657167,0.0496393240128667,0.08219000387724189,-0.002226678323247207,0.01832242544025149,0.21076615641229235,0.07848838504209586,0.09361204819277986,0.04379649181016403,0.08642751193012298,-0.08732261177217304,-0.12819184103100886,0.09445082498082526,0.07038058434173805,0.12040857379276454,0.05010737368984795,-0.043541646821656045,0.03501293396427169,0.06475169307640812,0.037405936306599503,0.01312346680661541,-0.162143001860278
31　 読みごたえのある本を読むのが好きだ。,0.06678377886758435,0.07901817912590448,-0.013285949991224351,0.12260981821266796,0.04320736398655886,0.5767225420746505,-0.04130972802337697,-0.06395341437378761,-0.03538040552457385,0.09464393715168226,0.05539949338912275,0.06351901876261141,-0.0150376632684334,-0.08209339735274944,-0.08217045511253336,0.055029220960850986,-0.09907029270559412,-0.07298328937665764,-0.03207512163678706,0.014855797153785946,0.12096896877500826,0.0483405449361586,-0.07387993362253148,-0.003588494283157425
32　 とにかく一生懸命働く。,0.1357328921372632,0.14948545652471557,-0.003640968253589448,0.1134167139970153,0.3258264212108107,0.08483039275895024,0.05648094929756004,0.09649658958522123,-0.045288652398018166,-0.04112761355523142,0.0916637525270953,-0.030894672985251913,-0.013056790836668084,0.04471928669141666,-0.006857916199333194,0.5554945968778617,-0.07439401219448308,0.026197728579110405,0.07292544254654272,-0.03555906026744856,0.006282243482563076,-0.012940881367714187,-0.1383965020585118,0.0003600458516507951
